TIME,SENSOR 1,SENSOR 2,SENSOR 3,SENSOR 4 
4705,2367,2210,4811,2209
4706,2366,2210,4812,2206
4707,2367,2210,4811,2210
4708,2366,2213,4811,2211
4709,2367,2216,4814,2214
4710,2367,2215,4815,2214
4711,2368,2217,4814,2216
4712,2370,2219,4817,2217
4713,2371,2217,4818,2220
4714,2372,2218,4818,2224
4715,2371,2216,4818,2221
4716,2372,2214,4821,2225
4717,2371,2213,4824,2229
4718,2373,2216,4823,2233
4719,2373,2218,4823,2236
4720,2375,2221,4826,2238
4721,2375,2223,4825,2238
4722,2375,2221,4826,2235
4723,2375,2223,4825,2234
4724,2374,2224,4827,2236
4725,2373,2224,4828,2237
4726,2373,2223,4827,2238
4727,2372,2224,4827,2242
4728,2374,2224,4827,2243
4729,2373,2225,4830,2247
4730,2373,2223,4831,2245
4731,2375,2221,4833,2246
4732,2377,2219,4834,2248
4733,2379,2218,4835,2251
4734,2379,2217,4837,2250
4735,2381,2217,4837,2248
4736,2380,2217,4838,2245
4737,2379,2219,4839,2242
4738,2381,2217,4840,2240
4739,2382,2216,4841,2243
4740,2381,2219,4844,2247
4741,2383,2219,4843,2250
4742,2382,2220,4844,2254
4743,2381,2223,4843,2256
4744,2381,2222,4844,2255
4745,2382,2224,4845,2253
4746,2381,2224,4848,2256
4747,2380,2223,4851,2253
4748,2379,2222,4854,2250
4749,2380,2224,4856,2252
4750,2381,2226,4855,2252
4751,2383,2224,4856,2253
4752,2385,2224,4859,2253
4753,2386,2224,4860,2253
4754,2385,2223,4861,2254
4755,2385,2224,4861,2257
4756,2385,2223,4861,2257
4757,2386,2225,4860,2255
4758,2386,2223,4860,2257
4759,2387,2226,4860,2254
4760,2387,2225,4863,2257
4761,2388,2225,4862,2261
4762,2387,2228,4862,2258
4763,2388,2227,4861,2256
4764,2388,2228,4860,2256
4765,2387,2228,4863,2254
4766,2388,2227,4862,2258
4767,2389,2226,4863,2256
4768,2389,2225,4864,2260
4769,2391,2228,4863,2258
4770,2393,2226,4864,2259
4771,2395,2229,4867,2256
4772,2394,2229,4869,2254
4773,2396,2229,4870,2254
4774,2397,2230,4873,2253
4775,2397,2232,4876,2253
4776,2399,2230,4879,2252
4777,2400,2231,4882,2251
4778,2402,2229,4885,2255
4779,2401,2228,4888,2255
4780,2400,2226,4887,2254
4781,2401,2227,4886,2257
4782,2400,2230,4888,2261
4783,2402,2228,4891,2265
4784,2404,2230,4894,2266
4785,2406,2228,4895,2266
4786,2407,2230,4898,2269
4787,2409,2228,4901,2270
4788,2410,2231,4904,2270
4789,2412,2231,4907,2272
4790,2412,2229,4906,2270
4791,2414,2227,4907,2273
4792,2416,2227,4906,2272
4793,2418,2230,4909,2269
4794,2417,2231,4912,2270
4795,2419,2231,4913,2273
4796,2418,2234,4916,2270
4797,2417,2236,4917,2270
4798,2416,2238,4919,2271
4799,2418,2239,4919,2270
4800,2420,2242,4922,2271
4801,2420,2245,4924,2272
4802,2422,2243,4924,2276
4803,2424,2241,4926,2276
4804,2425,2243,4927,2273
4805,2424,2246,4929,2277
4806,2426,2245,4932,2278
4807,2425,2246,4935,2279
4808,2424,2246,4938,2279
4809,2425,2247,4937,2277
4810,2425,2246,4940,2276
4811,2426,2249,4942,2279
4812,2427,2252,4944,2283
4813,2426,2250,4944,2283
4814,2425,2253,4947,2281
4815,2427,2256,4949,2280
4816,2426,2255,4949,2278
4817,2425,2255,4948,2280
4818,2426,2253,4948,2278
4819,2425,2252,4950,2280
4820,2424,2251,4951,2279
4821,2423,2250,4954,2277
4822,2423,2251,4955,2278
4823,2425,2253,4957,2276
4824,2424,2253,4960,2280
4825,2426,2253,4961,2277
4826,2428,2253,4960,2277
4827,2429,2254,4960,2277
4828,2430,2256,4960,2276
4829,2430,2255,4963,2273
4830,2431,2257,4962,2276
4831,2432,2257,4962,2278
4832,2432,2256,4961,2277
4833,2433,2256,4962,2280
4834,2432,2256,4962,2277
4835,2432,2257,4962,2277
4836,2434,2258,4965,2278
4837,2434,2260,4967,2279
4838,2435,2263,4970,2283
4839,2436,2265,4971,2283
4840,2435,2268,4973,2286
4841,2435,2271,4976,2290
4842,2437,2273,4977,2292
4843,2437,2276,4980,2292
4844,2438,2274,4981,2291
4845,2438,2273,4980,2293
4846,2440,2275,4981,2294
4847,2442,2278,4984,2292
4848,2444,2280,4983,2294
4849,2444,2282,4985,2293
4850,2444,2284,4987,2297
4851,2443,2282,4988,2294
4852,2444,2280,4990,2298
4853,2446,2278,4992,2298
4854,2446,2280,4991,2300
4855,2447,2281,4991,2301
4856,2448,2281,4990,2299
4857,2450,2281,4993,2298
4858,2449,2284,4995,2297
4859,2449,2283,4996,2298
4860,2450,2283,4998,2297
4861,2449,2286,4999,2295
4862,2448,2289,4999,2296
4863,2448,2288,4998,2294
4864,2450,2290,4998,2298
4865,2450,2289,4999,2302
4866,2451,2290,5000,2301
4867,2451,2290,5000,2301
4868,2451,2289,4999,2299
4869,2453,2291,4999,2302
4870,2454,2290,5002,2303
4871,2454,2291,5001,2303
4872,2453,2291,5002,2303
4873,2453,2290,5004,2305
4874,2453,2288,5004,2305
4875,2455,2287,5004,2303
4876,2455,2285,5006,2307
4877,2457,2285,5008,2305
4878,2456,2286,5011,2307
4879,2456,2287,5010,2305
4880,2455,2286,5009,2309
4881,2454,2284,5011,2310
4882,2453,2284,5011,2314
4883,2455,2286,5010,2316
4884,2457,2286,5013,2320
4885,2456,2288,5012,2321
4886,2458,2289,5015,2318
4887,2457,2291,5014,2322
4888,2459,2294,5016,2322
4889,2460,2293,5017,2320
4890,2462,2296,5020,2323
4891,2462,2297,5021,2325
4892,2461,2296,5021,2327
4893,2463,2297,5021,2330
4894,2463,2296,5021,2331
4895,2464,2294,5020,2330
4896,2465,2294,5020,2331
4897,2464,2294,5020,2329
4898,2463,2297,5021,2328
4899,2463,2297,5020,2326
4900,2464,2299,5021,2329
4901,2466,2298,5023,2330
4902,2465,2301,5024,2331
4903,2466,2301,5024,2333
4904,2465,2304,5023,2335
4905,2464,2307,5025,2336
4906,2464,2306,5024,2340
4907,2466,2305,5025,2341
4908,2466,2303,5026,2342
4909,2465,2301,5027,2345
4910,2466,2304,5030,2342
4911,2468,2302,5031,2342
4912,2469,2302,5034,2345
4913,2470,2304,5036,2345
4914,2471,2302,5036,2348
4915,2471,2305,5039,2345
4916,2473,2305,5040,2348
4917,2474,2303,5043,2351
4918,2476,2305,5042,2352
4919,2475,2308,5041,2354
4920,2475,2306,5041,2352
4921,2474,2309,5043,2352
4922,2475,2311,5042,2349
4923,2477,2310,5044,2347
4924,2479,2310,5044,2346
4925,2479,2313,5043,2348
4926,2479,2313,5042,2346
4927,2480,2312,5044,2348
4928,2481,2313,5044,2346
4929,2481,2315,5046,2349
4930,2481,2318,5049,2349
4931,2483,2320,5051,2349
4932,2482,2320,5051,2352
4933,2481,2320,5050,2352
4934,2481,2323,5053,2355
4935,2482,2326,5052,2352
4936,2484,2325,5052,2349
4937,2486,2324,5055,2353
4938,2487,2327,5058,2353
4939,2488,2325,5060,2353
4940,2489,2328,5062,2357
4941,2490,2329,5062,2361
4942,2492,2330,5065,2359
4943,2494,2332,5066,2360
4944,2495,2331,5068,2361
4945,2494,2333,5068,2362
4946,2493,2333,5067,2361
4947,2495,2332,5069,2362
4948,2494,2331,5071,2363
4949,2493,2333,5072,2364
4950,2492,2336,5075,2366
4951,2494,2337,5078,2367
4952,2496,2339,5079,2368
4953,2495,2339,5078,2366
4954,2497,2339,5080,2369
4955,2498,2339,5079,2367
4956,2498,2339,5081,2367
4957,2498,2341,5083,2366
4958,2499,2340,5085,2368
4959,2500,2343,5085,2368
4960,2500,2341,5088,2365
4961,2500,2340,5088,2365
4962,2502,2338,5088,2365
4963,2501,2340,5089,2366
4964,2500,2338,5092,2366
4965,2502,2339,5094,2367
4966,2501,2342,5097,2368
4967,2500,2342,5099,2371
4968,2502,2343,5102,2373
4969,2501,2344,5101,2370
4970,2500,2342,5100,2367
4971,2500,2344,5099,2368
4972,2502,2344,5099,2367
4973,2504,2342,5098,2371
4974,2504,2340,5099,2370
4975,2503,2343,5098,2373
4976,2503,2341,5101,2370
4977,2504,2344,5100,2374
4978,2503,2347,5100,2376
4979,2505,2346,5100,2379
4980,2504,2345,5103,2377
4981,2505,2348,5102,2374
4982,2507,2349,5102,2377
4983,2509,2347,5103,2374
4984,2510,2348,5106,2376
4985,2511,2347,5107,2379
4986,2510,2349,5108,2376
4987,2512,2348,5107,2375
4988,2512,2348,5109,2373
4989,2513,2347,5110,2377
4990,2515,2345,5112,2377
4991,2517,2346,5115,2379
4992,2519,2344,5116,2376
4993,2519,2347,5117,2375
4994,2519,2349,5120,2375
4995,2521,2348,5121,2379
4996,2523,2346,5124,2377
4997,2522,2347,5124,2379
4998,2523,2349,5123,2382
4999,2523,2347,5124,2382
5000,2523,2349,5123,2386
5001,2522,2348,5122,2388
5002,2524,2346,5121,2387
5003,2524,2348,5123,2387
5004,2525,2348,5124,2386
5005,2524,2346,5124,2383
5006,2524,2344,5126,2383
5007,2524,2342,5129,2382
5008,2524,2342,5128,2386
5009,2526,2343,5129,2385
5010,2527,2345,5128,2387
5011,2529,2346,5128,2391
5012,2528,2346,5127,2388
5013,2529,2347,5129,2391
5014,2529,2348,5132,2389
5015,2531,2350,5133,2392
5016,2533,2348,5136,2391
5017,2534,2351,5139,2391
5018,2536,2349,5140,2395
5019,2536,2348,5142,2397
5020,2535,2348,5143,2398
5021,2536,2348,5144,2398
5022,2536,2348,5143,2402
5023,2537,2350,5144,2399
5024,2536,2350,5146,2397
5025,2538,2349,5148,2401
5026,2540,2349,5147,2400
5027,2541,2351,5148,2399
5028,2541,2352,5149,2402
5029,2540,2350,5149,2401
5030,2542,2352,5151,2398
5031,2541,2354,5151,2396
5032,2542,2352,5154,2400
5033,2543,2355,5153,2402
5034,2543,2355,5155,2401
5035,2542,2354,5155,2399
5036,2542,2353,5155,2397
5037,2541,2353,5155,2398
5038,2543,2353,5158,2397
5039,2545,2353,5159,2397
5040,2545,2355,5158,2396
5041,2545,2355,5157,2397
5042,2544,2353,5157,2394
5043,2543,2354,5158,2395
5044,2545,2357,5158,2398
5045,2544,2355,5160,2396
5046,2545,2358,5159,2400
5047,2545,2357,5162,2398
5048,2545,2358,5163,2397
5049,2545,2359,5166,2400
5050,2547,2362,5169,2402
5051,2548,2360,5170,2400
5052,2549,2362,5173,2397
5053,2549,2364,5175,2398
5054,2549,2364,5177,2396
5055,2551,2362,5177,2400
5056,2551,2364,5180,2399
5057,2553,2365,5181,2397
5058,2555,2365,5182,2400
5059,2555,2367,5184,2404
5060,2556,2365,5183,2401
5061,2558,2368,5183,2402
5062,2560,2367,5183,2403
5063,2559,2366,5182,2402
5064,2559,2364,5182,2404
5065,2558,2362,5181,2401
5066,2557,2364,5181,2405
5067,2556,2362,5183,2404
5068,2556,2363,5185,2401
5069,2558,2361,5186,2404
5070,2559,2364,5189,2406
5071,2559,2362,5188,2404
5072,2558,2365,5191,2403
5073,2560,2363,5194,2407
5074,2562,2363,5194,2410
5075,2561,2363,5193,2410
5076,2563,2365,5193,2409
5077,2565,2363,5193,2408
5078,2564,2363,5193,2410
5079,2563,2365,5195,2411
5080,2565,2363,5195,2409
5081,2567,2366,5197,2409
5082,2569,2368,5196,2411
5083,2571,2369,5197,2411
5084,2572,2368,5200,2408
5085,2574,2368,5200,2406
5086,2576,2367,5200,2403
5087,2576,2366,5203,2400
5088,2576,2364,5205,2399
5089,2575,2364,5207,2396
5090,2577,2367,5209,2398
5091,2577,2370,5212,2402
5092,2578,2368,5211,2400
5093,2578,2369,5211,2401
5094,2580,2369,5214,2398
5095,2580,2370,5217,2399
5096,2579,2368,5220,2401
5097,2580,2366,5219,2398
5098,2582,2369,5219,2397
5099,2584,2367,5218,2397
5100,2584,2368,5218,2398
5101,2584,2369,5219,2400
5102,2585,2370,5218,2402
5103,2584,2373,5217,2404
5104,2585,2372,5218,2405
5105,2585,2375,5219,2407
5106,2584,2378,5220,2404
5107,2584,2376,5219,2406
5108,2586,2376,5218,2403
5109,2588,2379,5218,2407
5110,2587,2377,5217,2404
5111,2589,2379,5218,2403
5112,2590,2382,5220,2402
5113,2592,2380,5223,2399
5114,2592,2381,5226,2397
5115,2591,2381,5228,2396
5116,2592,2383,5230,2394
5117,2594,2381,5229,2397
5118,2594,2379,5232,2399
5119,2596,2380,5232,2399
5120,2598,2382,5232,2398
5121,2599,2382,5234,2397
5122,2599,2382,5236,2400
5123,2598,2383,5239,2401
5124,2598,2384,5241,2405
5125,2598,2387,5244,2408
5126,2600,2386,5243,2407
5127,2601,2386,5246,2408
5128,2603,2384,5245,2410
5129,2604,2383,5248,2407
5130,2605,2385,5250,2404
5131,2606,2385,5250,2404
5132,2606,2386,5250,2401
5133,2606,2384,5253,2405
5134,2605,2384,5254,2404
5135,2607,2385,5253,2406
5136,2609,2388,5253,2408
5137,2609,2387,5253,2408
5138,2608,2390,5256,2408
5139,2607,2390,5255,2408
5140,2608,2393,5255,2406
5141,2609,2393,5254,2408
5142,2611,2394,5257,2405
5143,2612,2395,5257,2407
5144,2614,2398,5256,2408
5145,2616,2397,5255,2407
5146,2617,2399,5256,2406
5147,2618,2402,5258,2404
5148,2618,2401,5258,2404
5149,2618,2400,5261,2405
5150,2617,2401,5264,2403
5151,2616,2399,5267,2406
5152,2616,2402,5268,2406
5153,2617,2404,5267,2405
5154,2619,2404,5266,2404
5155,2621,2402,5269,2401
5156,2623,2405,5269,2401
5157,2625,2407,5269,2403
5158,2626,2406,5269,2402
5159,2625,2408,5271,2401
5160,2627,2407,5271,2398
5161,2627,2408,5270,2400
5162,2628,2409,5269,2397
5163,2627,2412,5270,2395
5164,2626,2410,5269,2394
5165,2627,2410,5272,2391
5166,2628,2411,5275,2392
5167,2629,2411,5277,2396
5168,2628,2413,5276,2400
5169,2628,2413,5277,2397
5170,2628,2416,5278,2394
5171,2627,2418,5280,2397
5172,2629,2421,5279,2401
5173,2631,2419,5280,2399
5174,2631,2421,5279,2401
5175,2633,2419,5282,2399
5176,2632,2420,5282,2402
5177,2633,2422,5281,2404
5178,2634,2425,5280,2402
5179,2635,2425,5282,2399
5180,2636,2428,5283,2399
5181,2638,2431,5283,2400
5182,2640,2429,5284,2397
5183,2640,2429,5286,2396
5184,2642,2427,5288,2396
5185,2643,2426,5287,2393
5186,2645,2428,5287,2396
5187,2647,2426,5286,2396
5188,2649,2428,5289,2394
5189,2650,2428,5288,2391
5190,2650,2430,5289,2395
5191,2649,2429,5292,2397
5192,2648,2430,5295,2399
5193,2647,2430,5295,2397
5194,2648,2431,5298,2400
5195,2647,2430,5299,2400
5196,2649,2429,5298,2403
5197,2649,2427,5298,2401
5198,2651,2430,5300,2399
5199,2653,2431,5301,2403
5200,2652,2431,5304,2400
5201,2651,2433,5304,2397
5202,2651,2434,5304,2398
5203,2653,2435,5306,2399
5204,2653,2433,5307,2398
5205,2652,2435,5307,2399
5206,2652,2435,5310,2397
5207,2654,2434,5312,2397
5208,2656,2435,5313,2401
5209,2655,2433,5316,2399
5210,2657,2431,5319,2401
5211,2656,2431,5321,2404
5212,2658,2431,5324,2405
5213,2657,2433,5325,2408
5214,2658,2436,5328,2409
5215,2660,2439,5328,2408
5216,2661,2439,5331,2409
5217,2661,2441,5333,2411
5218,2663,2441,5335,2413
5219,2664,2439,5338,2416
5220,2666,2442,5338,2416
5221,2668,2444,5337,2415
5222,2667,2444,5336,2419
5223,2666,2442,5335,2418
5224,2665,2444,5335,2422
5225,2665,2446,5338,2426
5226,2666,2448,5340,2426
5227,2668,2451,5343,2428
5228,2668,2453,5346,2429
5229,2669,2452,5346,2428
5230,2669,2452,5349,2430
5231,2669,2454,5351,2427
5232,2669,2454,5353,2427
5233,2668,2457,5353,2429
5234,2670,2459,5355,2428
5235,2671,2462,5358,2426
5236,2670,2464,5360,2430
5237,2670,2464,5359,2433
5238,2669,2467,5362,2433
5239,2668,2466,5364,2431
5240,2667,2465,5365,2432
5241,2666,2464,5366,2429
5242,2666,2463,5365,2428
5243,2667,2464,5368,2426
5244,2669,2462,5369,2429
5245,2671,2460,5370,2426
5246,2673,2458,5369,2424
5247,2672,2457,5369,2421
5248,2672,2459,5370,2418
5249,2672,2460,5373,2416
5250,2674,2463,5375,2414
5251,2674,2465,5378,2412
5252,2674,2468,5378,2409
5253,2673,2466,5377,2408
5254,2673,2469,5376,2407
5255,2673,2467,5375,2411
5256,2673,2465,5374,2414
5257,2674,2463,5373,2417
5258,2676,2461,5373,2414
5259,2676,2461,5373,2418
5260,2678,2461,5374,2418
5261,2679,2461,5377,2420
5262,2680,2464,5380,2421
5263,2681,2462,5379,2423
5264,2682,2460,5378,2421
5265,2682,2460,5377,2422
5266,2684,2463,5376,2421
5267,2686,2462,5378,2420
5268,2687,2464,5380,2424
5269,2686,2467,5383,2421
5270,2686,2470,5386,2418
5271,2685,2469,5385,2421
5272,2687,2471,5388,2423
5273,2686,2470,5389,2425
5274,2687,2472,5388,2424
5275,2687,2471,5389,2427
5276,2689,2471,5389,2429
5277,2691,2471,5388,2430
5278,2692,2474,5391,2428
5279,2692,2474,5392,2427
5280,2694,2472,5394,2425
5281,2694,2471,5394,2429
5282,2694,2474,5397,2428
5283,2693,2477,5400,2425
5284,2692,2475,5400,2422
5285,2694,2473,5400,2422
5286,2695,2472,5402,2419
5287,2697,2475,5404,2421
5288,2698,2476,5407,2423
5289,2700,2478,5410,2427
5290,2699,2479,5413,2424
5291,2698,2481,5415,2422
5292,2699,2483,5418,2422
5293,2699,2482,5420,2425
5294,2698,2485,5422,2425
5295,2698,2484,5424,2425
5296,2699,2482,5427,2427
5297,2701,2480,5430,2426
5298,2703,2481,5429,2426
5299,2704,2483,5428,2428
5300,2706,2486,5429,2432
5301,2705,2487,5430,2435
5302,2705,2485,5430,2439
5303,2706,2483,5430,2436
5304,2706,2485,5432,2439
5305,2705,2484,5433,2439
5306,2704,2485,5435,2436
5307,2703,2484,5438,2437
5308,2702,2483,5437,2441
5309,2704,2486,5439,2444
5310,2703,2486,5441,2446
5311,2702,2489,5443,2445
5312,2703,2487,5445,2449
5313,2702,2490,5447,2447
5314,2701,2492,5450,2447
5315,2701,2491,5453,2447
5316,2703,2492,5453,2451
5317,2704,2490,5456,2450
5318,2703,2491,5455,2451
5319,2704,2490,5457,2449
5320,2706,2489,5457,2449
5321,2706,2487,5460,2449
5322,2706,2489,5463,2446
5323,2706,2490,5466,2443
5324,2707,2490,5469,2440
5325,2706,2488,5469,2444
5326,2706,2489,5471,2446
5327,2706,2489,5472,2450
5328,2707,2489,5471,2449
5329,2709,2492,5474,2447
5330,2709,2492,5474,2451
5331,2709,2495,5476,2455
5332,2711,2496,5478,2457
5333,2713,2494,5477,2461
5334,2712,2493,5480,2463
5335,2713,2491,5481,2466
5336,2713,2491,5483,2469
5337,2712,2489,5485,2468
5338,2711,2492,5484,2470
5339,2710,2492,5483,2472
5340,2712,2490,5484,2472
5341,2712,2493,5483,2474
5342,2712,2496,5483,2471
5343,2712,2497,5486,2473
5344,2712,2500,5485,2476
5345,2714,2499,5486,2479
5346,2716,2497,5485,2482
5347,2716,2498,5484,2479
5348,2717,2500,5483,2476
5349,2717,2498,5483,2479
5350,2716,2500,5483,2477
5351,2717,2502,5486,2480
5352,2717,2503,5487,2477
5353,2717,2502,5487,2479
5354,2717,2501,5488,2481
5355,2717,2501,5489,2479
5356,2719,2504,5490,2481
5357,2719,2506,5490,2478
5358,2720,2506,5490,2482
5359,2722,2504,5492,2479
5360,2722,2505,5492,2481
5361,2721,2503,5491,2479
5362,2721,2503,5490,2480
5363,2721,2505,5490,2480
5364,2720,2507,5491,2482
5365,2721,2510,5494,2483
5366,2721,2513,5495,2485
5367,2721,2513,5494,2486
5368,2721,2515,5496,2487
5369,2720,2517,5496,2484
5370,2720,2519,5498,2484
5371,2720,2519,5497,2485
5372,2719,2522,5498,2489
5373,2719,2523,5499,2489
5374,2719,2525,5500,2489
5375,2718,2525,5500,2487
5376,2718,2528,5500,2491
5377,2719,2526,5500,2492
5378,2720,2525,5501,2492
5379,2720,2524,5503,2493
5380,2719,2525,5505,2496
5381,2719,2527,5504,2495
5382,2718,2529,5505,2493
5383,2719,2527,5504,2494
5384,2719,2530,5507,2497
5385,2718,2530,5510,2498
5386,2718,2532,5513,2496
5387,2720,2534,5513,2496
5388,2722,2536,5516,2493
5389,2722,2539,5516,2493
5390,2724,2538,5518,2492
5391,2724,2540,5518,2496
5392,2726,2542,5519,2494
5393,2725,2543,5521,2495
5394,2725,2542,5520,2496
5395,2727,2544,5522,2494
5396,2727,2545,5524,2492
5397,2729,2543,5525,2489
5398,2729,2543,5524,2491
5399,2728,2542,5527,2491
5400,2729,2542,5530,2491
5401,2730,2544,5530,2494
5402,2730,2544,5532,2498
5403,2729,2546,5533,2500
5404,2729,2547,5534,2498
5405,2729,2545,5536,2496
5406,2729,2543,5537,2500
5407,2730,2542,5537,2502
5408,2730,2545,5538,2504
5409,2729,2543,5539,2501
5410,2730,2543,5540,2502
5411,2732,2544,5541,2503
5412,2732,2544,5541,2502
5413,2731,2546,5540,2500
5414,2731,2547,5541,2499
5415,2731,2548,5544,2501
5416,2730,2550,5546,2501
5417,2731,2548,5548,2504
5418,2733,2550,5549,2504
5419,2734,2549,5548,2504
5420,2733,2550,5551,2504
5421,2735,2551,5552,2503
5422,2736,2551,5552,2507
5423,2735,2552,5553,2510
5424,2737,2554,5553,2511
5425,2738,2556,5552,2509
5426,2739,2557,5555,2509
5427,2740,2557,5558,2506
5428,2741,2560,5559,2504
5429,2740,2558,5559,2507
5430,2740,2558,5559,2508
5431,2742,2561,5558,2509
5432,2744,2561,5559,2506
5433,2746,2563,5558,2507
5434,2746,2564,5557,2508
5435,2746,2563,5556,2511
5436,2748,2566,5556,2512
5437,2747,2564,5556,2516
5438,2749,2564,5556,2516
5439,2748,2564,5558,2520
5440,2750,2564,5559,2521
5441,2751,2565,5562,2520
